Invoice ID,Branch,City,Customer type,Gender,Product line,Quantity,Sales,Date,Time,Payment,gross income,Rating
729-06-2010,B,Mandalay,Member,Male,Health and beauty,9,760.4415,01-06-19,11:18,Cash,36.2115,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,9,835.2855,03-02-19,12:40,Cash,39.7755,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,7,527.5095,3/29/2019,14:06,Cash,25.1195,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,4,180.6,1/31/2019,20:48,Ewallet,8.6,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,1,72.429,1/21/2019,20:13,Cash,3.449,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,8,131.208,1/20/2019,20:37,Ewallet,6.248,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,3,80.955,1/17/2019,17:59,Ewallet,3.855,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,6,507.906,2/28/2019,20:18,Cash,24.186,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,4,317.226,3/19/2019,15:52,Ewallet,15.106,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,9,733.6035,2/19/2019,15:14,Ewallet,34.9335,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,9,130.8825,02-04-19,12:50,Ewallet,6.2325,6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,8,829.08,1/31/2019,10:36,Ewallet,39.48,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,5,187.32,02-06-19,18:33,Credit card,8.92,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,7,525.231,3/28/2019,16:06,Ewallet,25.011,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,3,37.611,1/19/2019,12:47,Credit card,1.791,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,3,142.947,2/17/2019,13:34,Credit card,6.807,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,6,110.124,1/18/2019,15:04,Credit card,5.244,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,7,187.866,02-02-19,20:42,Cash,8.946,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,9,856.4535,1/18/2019,15:28,Cash,40.7835,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,3,138.978,3/18/2019,13:45,Credit card,6.618,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,7,270.2595,01-11-19,20:10,Cash,12.8695,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,4,98.028,02-04-19,18:53,Ewallet,4.668,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,8,239.4,02-06-19,14:24,Cash,11.4,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,3,175.0455,01-08-19,11:42,Credit card,8.3355,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,10,732.27,03-05-19,17:49,Credit card,34.87,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,4,408.492,3/16/2019,15:33,Ewallet,19.452,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,7,383.523,03-09-19,10:54,Cash,18.263,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,4,93.744,03-01-19,16:23,Credit card,4.464,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,3,176.4,2/28/2019,19:33,Ewallet,8.4,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,1,20.685,02-08-19,11:39,Ewallet,0.985,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,7,557.718,1/24/2019,10:38,Ewallet,26.558,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,1,56.406,03-01-19,20:03,Ewallet,2.686,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,10,860.475,03-10-19,12:39,Credit card,40.975,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,7,596.82,3/23/2019,15:59,Credit card,28.42,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,10,616.98,1/29/2019,14:26,Ewallet,29.38,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,8,769.104,01-12-19,18:22,Ewallet,36.624,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,9,887.922,3/20/2019,11:32,Cash,42.282,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,7,408.7335,3/23/2019,12:41,Cash,19.4635,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,1,89.0715,1/14/2019,15:20,Ewallet,4.2415,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,2,150.423,02-12-19,14:33,Ewallet,7.163,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,2,79.149,2/20/2019,15:29,Ewallet,3.769,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,8,266.028,01-02-19,16:19,Credit card,12.668,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,1,40.341,02-02-19,16:33,Cash,1.921,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,10,684.915,01-08-19,19:07,Credit card,32.615,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,5,55.2825,1/30/2019,14:43,Credit card,2.6325,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,9,116.1405,3/26/2019,19:28,Credit card,5.5305,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,7,597.0405,1/15/2019,20:44,Cash,28.4305,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,4,93.744,3/14/2019,11:16,Ewallet,4.464,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,5,143.22,02-03-19,10:31,Credit card,6.82,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,10,182.91,2/22/2019,12:30,Ewallet,8.71,7
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,5,384.72,1/24/2019,15:05,Ewallet,18.32,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,3,267.3405,1/25/2019,18:30,Ewallet,12.7305,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,8,817.236,03-09-19,13:18,Credit card,38.916,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,8,300.216,2/17/2019,15:28,Ewallet,14.296,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,6,608.076,01-11-19,11:52,Cash,28.956,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,10,197.925,2/27/2019,18:24,Ewallet,9.425,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,4,232.638,3/25/2019,15:19,Ewallet,11.078,8
842-40-8179,B,Mandalay,Member,Female,Food and beverages,10,810.6,02-11-19,10:38,Credit card,38.6,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,10,757.365,1/31/2019,15:12,Credit card,36.065,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,8,536.592,1/20/2019,17:48,Ewallet,25.552,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,5,56.1225,3/26/2019,11:07,Ewallet,2.6725,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,4,233.1,1/20/2019,15:48,Credit card,11.1,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,8,801.864,03-05-19,19:40,Ewallet,38.184,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,3,239.589,01-05-19,20:30,Credit card,11.409,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,6,86.247,2/13/2019,13:59,Cash,4.107,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,4,401.688,3/16/2019,18:51,Cash,19.128,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,6,72.009,1/15/2019,17:24,Cash,3.429,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,4,401.268,2/26/2019,11:58,Ewallet,19.108,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,7,631.1445,2/27/2019,19:01,Credit card,30.0545,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,7,499.7265,2/17/2019,16:50,Ewallet,23.7965,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,1,55.041,02-06-19,10:22,Credit card,2.621,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,2,137.865,1/17/2019,16:46,Cash,6.565,6
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,5,151.515,1/22/2019,18:08,Credit card,7.215,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,7,480.0285,03-05-19,18:02,Credit card,22.8585,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,1,98.049,01-03-19,13:07,Cash,4.669,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,5,132.5625,3/20/2019,17:52,Cash,6.3125,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,9,830.3715,1/31/2019,20:32,Ewallet,39.5415,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,8,183.12,2/19/2019,19:24,Cash,8.72,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,4,397.992,02-11-19,16:06,Ewallet,18.952,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,1,32.151,02-05-19,14:14,Credit card,1.531,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,8,369.684,03-03-19,17:36,Cash,17.604,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,5,53.34,2/24/2019,13:08,Ewallet,2.54,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,7,548.163,02-04-19,16:09,Credit card,26.103,9
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,8,603.876,2/19/2019,11:33,Ewallet,28.756,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,5,57.6975,1/23/2019,10:18,Credit card,2.7475,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,3,190.4805,1/14/2019,10:55,Credit card,9.0705,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,7,432.9885,1/17/2019,15:15,Ewallet,20.6185,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,1,48.7305,03-03-19,20:06,Credit card,2.3205,4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,4,287.91,2/15/2019,20:21,Credit card,13.71,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,10,1022.385,1/15/2019,13:48,Credit card,48.685,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,7,680.61,2/27/2019,12:52,Credit card,32.41,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,2,97.881,2/26/2019,12:28,Credit card,4.661,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,2,57.078,3/15/2019,16:26,Ewallet,2.718,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,1,63.9135,1/24/2019,13:24,Cash,3.0435,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,10,257.145,2/22/2019,15:15,Cash,12.245,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,1,97.419,3/15/2019,10:50,Credit card,4.639,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,5,455.1225,02-11-19,18:38,Ewallet,21.6725,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,6,144.963,01-12-19,16:45,Ewallet,6.903,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,8,253.68,03-03-19,19:30,Ewallet,12.08,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,7,495.3165,3/23/2019,13:23,Ewallet,23.5865,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,9,462.672,03-04-19,11:27,Cash,22.032,8
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,9,714.3255,2/23/2019,11:12,Cash,34.0155,8
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,4,325.374,3/17/2019,16:36,Cash,15.494,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,2,195.678,1/16/2019,18:41,Credit card,9.318,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,4,210.966,01-08-19,17:12,Cash,10.046,9
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,1,18.6375,1/14/2019,10:38,Cash,0.8875,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,10,652.89,1/31/2019,10:33,Ewallet,31.09,6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,8,90.3,3/15/2019,14:38,Ewallet,4.3,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,10,422.73,2/24/2019,18:06,Credit card,20.13,5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,5,341.0925,02-08-19,12:52,Credit card,16.2425,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,1,99.9075,3/22/2019,14:00,Cash,4.7575,6
778-34-2523,A,Yangon,Member,Female,Electronic accessories,8,408.408,1/24/2019,10:57,Cash,19.448,5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,8,446.964,3/14/2019,16:45,Ewallet,21.284,5
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,7,333.984,1/23/2019,11:15,Cash,15.904,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,8,284.592,1/19/2019,20:29,Ewallet,13.552,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,4,403.872,1/27/2019,20:03,Credit card,19.232,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,5,247.59,02-03-19,14:35,Credit card,11.79,6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,4,222.138,3/25/2019,16:32,Ewallet,10.578,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,2,100.128,2/24/2019,10:10,Credit card,4.768,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,1,10.6785,02-07-19,14:15,Cash,0.5085,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,3,216.4365,03-04-19,10:05,Cash,10.3065,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,7,441.588,2/14/2019,11:36,Credit card,21.028,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,4,92.442,1/29/2019,18:15,Credit card,4.402,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,9,681.4395,1/28/2019,13:53,Credit card,32.4495,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,3,130.032,3/26/2019,18:37,Credit card,6.192,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,10,681.975,3/24/2019,18:27,Cash,32.475,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,10,779.31,01-01-19,14:42,Credit card,37.11,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,8,88.704,1/24/2019,17:43,Cash,4.224,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,4,262.794,2/25/2019,18:37,Cash,12.514,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,8,99.54,01-09-19,16:34,Cash,4.74,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,1,95.865,2/14/2019,14:42,Ewallet,4.565,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,7,299.3655,03-12-19,11:01,Ewallet,14.2555,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,1,54.999,3/26/2019,19:44,Cash,2.619,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,5,202.335,01-09-19,13:34,Ewallet,9.635,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,6,281.169,01-02-19,20:08,Credit card,13.389,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,10,586.635,1/15/2019,15:01,Cash,27.935,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,6,184.086,01-01-19,11:40,Ewallet,8.766,5
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,3,163.611,2/15/2019,15:21,Cash,7.791,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,1,63.315,2/28/2019,17:38,Cash,3.015,6
860-73-6466,A,Yangon,Member,Female,Sports and travel,2,82.887,03-02-19,16:16,Credit card,3.947,5
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,2,31.227,2/13/2019,18:15,Credit card,1.487,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,1,22.386,1/26/2019,12:43,Cash,1.066,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,3,295.407,1/30/2019,11:32,Credit card,14.067,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,1,76.923,1/27/2019,18:08,Ewallet,3.663,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,1,23.499,1/30/2019,17:08,Credit card,1.119,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,9,688.716,01-08-19,19:38,Cash,32.796,4
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,6,624.33,1/19/2019,13:11,Cash,29.73,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,1,77.805,1/25/2019,11:05,Cash,3.705,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,2,206.808,2/19/2019,10:12,Ewallet,9.848,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,7,390.9465,1/14/2019,15:42,Ewallet,18.6165,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,10,554.295,2/25/2019,11:58,Ewallet,26.395,10
160-22-2687,A,Yangon,Member,Female,Health and beauty,5,503.7375,1/23/2019,14:21,Ewallet,23.9875,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,9,345.0195,2/16/2019,10:52,Cash,16.4295,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,8,177.408,01-01-19,19:31,Cash,8.448,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,4,118.902,03-07-19,18:35,Cash,5.662,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,6,362.817,2/15/2019,13:51,Cash,17.277,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,9,450.1035,1/23/2019,12:35,Cash,21.4335,5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,1,90.5835,2/20/2019,13:24,Ewallet,4.3135,7
840-76-5966,A,Yangon,Member,Male,Sports and travel,2,26.796,01-08-19,18:06,Ewallet,1.276,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,9,106.596,3/17/2019,11:55,Credit card,5.076,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,7,375.3645,01-12-19,11:42,Cash,17.8745,7
124-31-1458,A,Yangon,Member,Female,Electronic accessories,3,250.7085,01-08-19,14:30,Cash,11.9385,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,3,106.5015,1/26/2019,15:11,Ewallet,5.0715,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,8,760.452,3/15/2019,14:48,Credit card,36.212,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,2,131.922,1/17/2019,12:36,Ewallet,6.282,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,3,76.5765,01-08-19,19:09,Credit card,3.6465,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,4,271.278,01-06-19,13:35,Ewallet,12.918,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,7,182.427,2/16/2019,10:33,Credit card,8.687,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,1,59.325,3/13/2019,15:45,Ewallet,2.825,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,10,225.015,1/28/2019,11:51,Cash,10.715,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,6,561.078,1/18/2019,17:26,Cash,26.718,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,4,97.818,3/19/2019,11:52,Credit card,4.658,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,8,548.184,3/15/2019,14:04,Ewallet,26.104,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,1,54.9675,02-12-19,17:49,Cash,2.6175,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,1,41.7375,2/25/2019,20:19,Cash,1.9875,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,8,756.168,3/21/2019,16:08,Credit card,36.008,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,8,101.64,1/19/2019,10:17,Ewallet,4.84,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,10,348.705,01-08-19,14:25,Ewallet,16.605,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,8,85.512,3/30/2019,12:51,Credit card,4.072,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,10,335.895,2/20/2019,15:18,Credit card,15.995,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,6,216.846,3/30/2019,12:45,Ewallet,10.326,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,2,175.014,3/19/2019,13:37,Cash,8.334,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,7,335.013,1/13/2019,10:03,Cash,15.953,5
325-89-4209,A,Yangon,Member,Male,Food and beverages,1,92.295,02-05-19,19:42,Ewallet,4.395,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,10,771.435,3/23/2019,13:14,Ewallet,36.735,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,8,102.396,3/13/2019,12:47,Ewallet,4.876,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,10,807.66,3/17/2019,19:53,Ewallet,38.46,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,5,439.215,2/21/2019,10:26,Cash,20.915,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,8,486.444,02-07-19,15:06,Cash,23.164,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,5,485.5725,03-02-19,16:35,Credit card,23.1225,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,5,148.995,03-06-19,20:57,Cash,7.095,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,6,317.835,02-06-19,15:16,Credit card,15.135,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,8,832.944,1/28/2019,17:47,Credit card,39.664,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,7,446.439,1/18/2019,16:23,Ewallet,21.259,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,6,297.801,02-05-19,10:17,Cash,14.181,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,7,629.16,03-02-19,13:50,Cash,29.96,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,9,331.128,02-09-19,19:17,Ewallet,15.768,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,9,423.738,1/14/2019,14:00,Credit card,20.178,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,4,193.074,02-09-19,12:02,Ewallet,9.194,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty,5,145.5825,3/26/2019,20:21,Credit card,6.9325,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,7,84.7455,1/28/2019,17:35,Cash,4.0355,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,2,122.472,2/14/2019,12:42,Ewallet,5.832,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,4,329.196,3/24/2019,17:56,Cash,15.676,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,10,888.405,02-09-19,18:58,Credit card,42.305,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,5,435.12,3/24/2019,14:08,Credit card,20.72,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,2,167.034,3/27/2019,16:30,Ewallet,7.954,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,10,514.605,1/27/2019,10:44,Credit card,24.505,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,3,91.8225,3/27/2019,20:29,Credit card,4.3725,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,4,235.746,1/19/2019,11:43,Ewallet,11.226,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,8,782.208,02-07-19,10:09,Cash,37.248,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,8,431.256,1/31/2019,10:00,Ewallet,20.536,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,3,313.74,2/25/2019,18:45,Cash,14.94,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,6,223.587,02-02-19,12:40,Cash,10.647,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,1,44.9925,3/14/2019,15:36,Credit card,2.1425,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,4,397.614,03-11-19,12:04,Cash,18.934,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,3,217.2555,2/22/2019,11:26,Ewallet,10.3455,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,3,82.719,03-02-19,12:36,Ewallet,3.939,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,9,338.2155,03-10-19,15:06,Credit card,16.1055,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,6,103.131,02-08-19,10:58,Cash,4.911,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,2,26.733,2/22/2019,12:10,Credit card,1.273,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,7,611.079,01-10-19,10:31,Credit card,29.099,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,6,221.886,3/14/2019,13:49,Ewallet,10.566,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,4,57.876,01-10-19,11:10,Ewallet,2.756,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel,1,92.7255,2/15/2019,17:38,Credit card,4.4155,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,9,374.409,1/13/2019,17:54,Credit card,17.829,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,9,833.9625,2/15/2019,20:51,Credit card,39.7125,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,2,53.151,03-02-19,19:26,Ewallet,2.531,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,6,629.496,3/24/2019,13:33,Ewallet,29.976,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,2,175.035,02-02-19,14:05,Credit card,8.335,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,10,781.62,2/27/2019,11:40,Ewallet,37.22,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,7,470.988,1/20/2019,12:27,Ewallet,22.428,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,6,397.845,01-03-19,20:24,Ewallet,18.945,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,3,270.018,1/24/2019,20:59,Ewallet,12.858,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,7,579.8415,01-05-19,19:48,Ewallet,27.6115,7.5
